Gene,ChineseAmber,Leoti,pi229841,pi297155,pi300119,pi329311,pi506069,pi510757,pi655972,Rio,tx430,btx623,Grassl
SbiRTX436.08G104300,0,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.08G105400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G107200,0,0,0,0,0,1,1,0,0,0,1,0,0
SbiRTX436.08G110500,0,0,0,0,0,0,1,0,0,1,1,0,0
SbiRTX436.08G111100,1,0,0,0,0,1,1,1,0,0,1,0,0
SbiRTX436.08G113000,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.08G116100,0,1,1,0,0,0,1,0,0,0,0,1,1
SbiRTX436.08G117700,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G121000,1,1,0,0,0,1,0,1,0,0,1,0,0
SbiRTX436.08G121800,1,0,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.08G122000,1,0,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.08G122100,0,0,1,0,1,0,1,0,1,0,1,1,1
SbiRTX436.08G122400,1,0,1,0,1,1,0,1,1,0,1,1,1
SbiRTX436.08G123900,0,1,1,0,1,0,0,0,1,0,0,0,0
SbiRTX436.08G124600,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.08G126100,1,1,1,1,1,0,1,1,1,1,1,1,1
SbiRTX436.08G127900,0,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.08G128800,1,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.08G132200,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G133900,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.08G134100,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.08G139200,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G139500,0,1,0,0,0,0,0,0,1,0,0,0,0
SbiRTX436.08G139900,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G140000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G143000,0,0,0,0,1,0,0,1,0,1,1,0,0
SbiRTX436.08G144200,0,0,0,0,0,1,0,0,0,0,0,0,0
SbiRTX436.08G144600,0,0,0,0,0,1,0,1,0,0,0,0,0
SbiRTX436.08G146400,0,0,0,0,0,1,0,0,1,1,0,0,0
SbiRTX436.08G148100,0,0,0,0,1,1,0,0,0,0,0,0,0
SbiRTX436.08G154300,1,0,1,1,0,0,0,0,1,0,0,0,0
SbiRTX436.08G154700,0,0,0,0,0,0,0,1,0,0,0,0,0
SbiRTX436.08G155700,0,1,1,0,1,1,0,1,0,0,1,1,1
SbiRTX436.08G157600,0,0,0,0,0,0,0,0,1,0,0,0,0
SbiRTX436.08G159900,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.08G160100,1,1,0,1,1,1,1,1,1,1,1,1,1
SbiRTX436.08G161500,1,1,1,1,1,1,1,1,1,1,1,0,0
SbiRTX436.08G163200,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.08G165200,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.08G166700,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.08G167400,1,0,1,1,0,1,0,0,1,0,1,0,0
SbiRTX436.08G168300,1,1,1,1,0,1,1,1,1,0,1,0,0
SbiRTX436.08G168900,0,1,1,0,0,0,0,0,0,0,0,1,1
SbiRTX436.08G169000,1,0,1,1,1,1,1,1,1,1,1,0,0
SbiRTX436.08G169300,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G169800,0,1,1,1,1,0,0,1,1,1,1,1,1
SbiRTX436.08G170800,0,0,1,1,0,1,0,0,0,0,1,0,0
SbiRTX436.08G171200,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G174700,1,1,1,1,1,1,1,1,1,0,1,0,0
SbiRTX436.08G175000,1,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.08G177400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.08G180800,1,0,0,0,0,1,1,1,0,1,1,1,1
SbiRTX436.08G182700,0,0,0,0,1,0,0,0,0,0,1,0,0
SbiRTX436.08G182800,0,0,0,0,1,0,0,0,0,0,1,0,0
SbiRTX436.08G186200,0,0,0,0,0,1,0,0,0,0,1,0,0
SbiRTX436.08G187800,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G001500,0,0,0,0,0,0,1,0,0,0,1,1,1
SbiRTX436.09G002400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G003400,1,0,1,0,1,0,0,1,0,0,1,1,1
SbiRTX436.09G006600,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G006700,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G006700_1,0,0,0,0,0,0,0,1,0,0,0,0,0
SbiRTX436.09G008000,1,1,1,1,1,0,1,1,1,1,1,0,0
SbiRTX436.09G008100,0,0,0,0,0,1,0,0,0,0,1,1,0
SbiRTX436.09G008600,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G012000,0,0,1,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G014600,1,0,0,1,0,1,0,0,1,1,1,1,1
SbiRTX436.09G014800,1,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.09G018800,1,0,1,1,1,1,1,0,1,0,0,0,0
SbiRTX436.09G023600,0,0,0,1,0,0,1,1,0,1,0,0,0
SbiRTX436.09G024600,0,0,0,0,0,0,1,0,0,0,1,1,1
SbiRTX436.09G024800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G025900,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G028200,0,0,0,0,1,0,0,1,1,0,0,0,0
SbiRTX436.09G028900,1,1,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G029600,0,0,0,1,0,0,0,0,1,0,0,0,0
SbiRTX436.09G031300,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G033500,0,1,1,1,0,0,0,1,1,0,0,0,0
SbiRTX436.09G033700,0,1,1,1,0,0,0,0,1,0,1,1,1
SbiRTX436.09G033800,0,0,0,0,1,1,1,1,0,0,1,1,1
SbiRTX436.09G033900,0,1,1,1,0,0,0,0,1,0,0,0,0
SbiRTX436.09G035400,0,1,0,1,1,1,0,0,1,0,0,0,0
SbiRTX436.09G035700,1,1,0,1,1,1,1,0,1,1,0,0,0
SbiRTX436.09G035800,1,1,1,1,1,0,1,0,0,0,1,0,0
SbiRTX436.09G036400,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G036900,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G039500,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G046000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G047300,0,0,0,0,1,0,0,0,0,0,0,0,0
SbiRTX436.09G049000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G051100,1,1,1,1,1,1,1,0,1,1,0,0,0
SbiRTX436.09G056100,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G056500,1,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.09G056900,1,1,1,1,1,0,0,0,0,1,0,0,0
SbiRTX436.09G057800,0,1,0,0,1,0,1,0,0,1,0,0,0
SbiRTX436.09G059200,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G060400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G062100,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G062200,1,0,0,1,1,0,0,1,0,0,1,1,0
SbiRTX436.09G062300,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G062800,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G062900,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G063300,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.09G063700,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G068200,1,0,1,0,0,1,1,0,0,0,1,1,1
SbiRTX436.09G069000,0,0,1,0,0,0,0,1,0,0,0,0,0
SbiRTX436.09G071500,0,0,1,0,0,0,0,0,0,1,1,1,1
SbiRTX436.09G073000,0,0,1,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G074200,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.09G074900,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G078100,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.09G078300,1,1,1,1,1,1,0,0,1,1,1,0,0
SbiRTX436.09G080000,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G084200,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G084700,1,1,1,1,1,1,0,1,1,1,1,0,0
SbiRTX436.09G084800,1,1,1,1,1,1,0,1,1,1,1,0,0
SbiRTX436.09G085700,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.09G085900,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G086000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G086200,0,0,0,0,1,0,1,1,0,0,1,0,0
SbiRTX436.09G086500,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G086700,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G087000,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.09G087100,1,0,1,0,1,1,1,0,0,1,1,0,0
SbiRTX436.09G087900,1,1,1,1,0,1,0,1,1,0,1,1,1
SbiRTX436.09G088200,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.09G088400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G088700,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G089200,0,1,1,0,1,1,1,0,0,1,1,1,1
SbiRTX436.09G089800,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G091900,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G092300,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G093500,1,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.09G094100,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G094300,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G095100,0,1,0,0,0,1,0,1,0,1,1,0,0
SbiRTX436.09G096300,0,0,0,0,0,0,1,1,0,0,1,0,0
SbiRTX436.09G096500,1,0,0,0,0,1,1,1,1,1,0,0,0
SbiRTX436.09G096600,1,1,1,1,1,1,1,1,1,1,1,0,0
SbiRTX436.09G096600_1,1,0,0,0,0,0,0,0,1,1,0,0,0
SbiRTX436.09G096900,1,0,1,1,1,1,1,1,1,1,1,0,0
SbiRTX436.09G096900_1,1,0,1,1,1,1,1,1,0,1,0,0,0
SbiRTX436.09G096900_2,1,0,1,0,1,0,1,1,0,1,0,0,0
SbiRTX436.09G096900_3,1,0,0,0,0,0,0,1,0,1,0,0,0
SbiRTX436.09G096900_4,1,0,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G096900_5,1,0,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G097500,1,0,0,0,1,1,0,1,0,1,0,0,0
SbiRTX436.09G097500_1,0,0,0,0,0,1,0,1,0,0,0,0,0
SbiRTX436.09G098100,0,0,0,0,0,0,0,1,1,0,0,0,0
SbiRTX436.09G098200,1,1,1,1,1,1,1,1,1,1,1,0,0
SbiRTX436.09G098200_1,1,1,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G098200_2,1,1,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G098200_3,0,1,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G098300,1,0,1,1,1,1,1,1,1,1,1,0,0
SbiRTX436.09G098500,0,1,0,0,0,0,0,1,1,0,0,0,0
SbiRTX436.09G098500_1,0,1,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G098600,0,1,0,1,1,0,0,1,1,0,0,0,0
SbiRTX436.09G098700,1,1,1,1,1,1,1,1,1,1,0,0,0
SbiRTX436.09G099000,1,1,1,0,0,1,0,0,1,0,1,1,1
SbiRTX436.09G099000_1,1,1,0,0,0,0,0,0,0,0,0,0,1
SbiRTX436.09G099000_2,1,0,0,0,0,0,0,0,1,0,0,0,0
SbiRTX436.09G099000_3,0,0,0,0,0,0,0,0,1,0,0,0,0
SbiRTX436.09G099100,0,0,0,0,1,1,1,1,0,0,1,0,0
SbiRTX436.09G099700,1,0,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G100500,1,1,1,0,1,0,1,0,1,0,1,0,0
SbiRTX436.09G100500_1,0,0,0,0,1,0,1,0,0,0,0,0,0
SbiRTX436.09G100800,1,1,1,1,0,1,1,1,1,1,1,0,0
SbiRTX436.09G100900,1,1,1,1,1,0,1,1,1,0,1,0,0
SbiRTX436.09G101100,0,1,0,1,1,0,0,1,1,0,0,0,0
SbiRTX436.09G103600,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G107300,1,1,0,1,0,0,1,1,1,1,0,0,0
SbiRTX436.09G108100,1,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.09G110100,1,1,0,0,1,1,0,0,0,0,1,0,0
SbiRTX436.09G112400,1,1,1,0,0,1,0,0,1,0,0,0,0
SbiRTX436.09G112500,0,0,1,0,1,1,1,1,0,0,1,0,0
SbiRTX436.09G116500,0,1,1,1,0,0,0,1,1,0,0,1,1
SbiRTX436.09G117400,1,0,0,0,1,0,0,0,0,0,0,0,0
SbiRTX436.09G118800,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G119400,0,0,1,1,1,1,0,0,1,1,1,1,1
SbiRTX436.09G120500,1,1,1,0,0,1,0,1,1,1,1,1,1
SbiRTX436.09G120900,1,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.09G121100,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G122000,1,1,1,0,1,1,1,1,1,1,1,1,1
SbiRTX436.09G123400,1,1,1,1,1,1,0,0,0,0,1,0,0
SbiRTX436.09G133000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G133300,1,0,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G133800,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G134800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G134900,1,1,0,1,0,1,1,1,1,1,1,1,1
SbiRTX436.09G135000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G135300,1,0,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G136400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G138200,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.09G138500,0,0,1,0,0,0,1,1,0,0,0,0,0
SbiRTX436.09G139300,0,0,0,0,1,0,0,0,0,0,1,1,1
SbiRTX436.09G139500,1,1,0,0,0,0,1,0,1,0,1,1,1
SbiRTX436.09G142700,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G143500,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G144000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G145500,1,1,0,0,1,0,0,0,0,1,0,0,0
SbiRTX436.09G147200,1,0,1,0,1,1,1,0,0,1,1,0,0
SbiRTX436.09G147400,1,1,0,1,1,1,1,1,1,0,0,0,0
SbiRTX436.09G147500,1,1,0,1,0,1,1,1,1,0,0,0,0
SbiRTX436.09G152700,1,1,1,1,0,0,0,1,1,0,1,0,0
SbiRTX436.09G152900,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G154600,0,0,1,0,1,1,1,1,0,0,1,1,1
SbiRTX436.09G158100,1,1,1,1,1,1,1,1,1,1,0,0,0
SbiRTX436.09G159300,0,0,0,0,1,0,0,0,0,0,1,1,1
SbiRTX436.09G165000,0,1,1,1,1,1,0,1,1,1,1,1,1
SbiRTX436.09G170000,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G171500,1,1,1,0,0,1,1,1,1,0,1,1,1
SbiRTX436.09G171800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G171800_1,0,0,0,0,0,1,0,0,0,0,0,0,0
SbiRTX436.09G171800_2,0,0,0,0,0,1,0,0,0,0,0,0,0
SbiRTX436.09G173300,0,1,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G173300_AusTRCF317961.009G159400,0,0,0,0,0,1,0,0,0,0,0,0,0
SbiRTX436.09G175900,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G177200,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G177800,1,1,1,0,1,0,1,1,1,1,1,1,1
SbiRTX436.09G178100,1,1,0,0,0,1,0,0,0,0,0,1,1
SbiRTX436.09G178900,0,1,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G179400,0,0,0,0,1,1,0,0,0,1,1,1,1
SbiRTX436.09G182100,0,0,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G183300,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G183800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G188400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G192400,0,0,0,0,0,0,0,0,0,1,1,1,1
SbiRTX436.09G194800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G196900,1,0,1,0,1,1,1,1,0,0,0,0,0
SbiRTX436.09G199300,0,0,1,1,1,0,1,0,1,0,1,0,0
SbiRTX436.09G199800,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G200600,0,0,0,1,0,0,0,0,0,0,0,0,0
SbiRTX436.09G201500,0,0,1,1,0,0,1,0,1,0,0,0,0
SbiRTX436.09G202100,1,1,1,1,1,1,1,1,1,1,1,0,0
SbiRTX436.09G205100,0,0,1,0,0,0,1,1,1,0,0,0,0
SbiRTX436.09G211700,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G212000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G212100,1,1,0,0,1,1,1,1,1,1,1,1,1
SbiRTX436.09G212200,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G214500,0,0,0,0,0,1,0,0,0,1,0,1,1
SbiRTX436.09G215700,0,0,0,0,0,1,0,0,0,0,0,0,0
SbiRTX436.09G216000,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G216700,0,0,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.09G217300,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G219400,0,0,1,0,0,0,1,0,0,0,1,0,0
SbiRTX436.09G220000,0,0,1,1,1,1,0,1,1,1,1,0,0
SbiRTX436.09G220600,0,0,0,1,0,1,1,0,0,0,1,1,1
SbiRTX436.09G220800,1,1,1,1,1,0,1,1,1,1,1,1,1
SbiRTX436.09G221000,1,1,1,1,1,0,1,1,1,1,1,1,1
SbiRTX436.09G221500,1,1,0,0,0,0,0,0,0,0,0,0,0
SbiRTX436.09G221600,1,1,1,1,1,1,0,1,1,1,1,1,1
SbiRTX436.09G223400,0,0,1,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G223900,1,1,1,1,1,0,1,1,0,0,1,0,0
SbiRTX436.09G224500,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.09G225800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G227500,0,0,1,1,1,0,0,0,0,0,0,0,0
SbiRTX436.09G229700,0,0,0,1,0,1,1,1,0,0,0,0,0
SbiRTX436.09G230100,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G231800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G232300,1,0,0,0,1,1,0,0,0,0,0,0,0
SbiRTX436.09G234000,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G238000,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G238500,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G238600,1,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.09G239600,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G240300,1,0,1,0,1,1,0,1,1,1,1,1,1
SbiRTX436.09G242000,1,1,1,1,0,1,1,0,1,1,0,0,0
SbiRTX436.09G242400,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G243300,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G245200,0,1,1,0,1,0,0,0,1,1,0,0,0
SbiRTX436.09G245600,0,1,1,1,0,1,0,1,1,0,1,1,0
SbiRTX436.09G246900,0,0,0,0,0,1,1,0,0,0,0,0,0
SbiRTX436.09G249300,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G250100,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G254400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.09G256700,0,1,1,1,1,1,1,1,1,1,0,0,0
SbiRTX436.09G256900,0,0,0,0,0,0,0,1,0,1,1,1,1
SbiRTX436.09G257500,0,0,0,0,0,1,0,0,0,0,0,0,0
SbiRTX436.09G258900,0,1,1,1,1,0,0,0,1,1,0,0,0
SbiRTX436.09G260500,1,0,0,0,0,0,0,0,1,1,1,1,1
SbiRTX436.09G263800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.09G264000,1,0,0,0,1,0,0,1,1,0,0,0,0
SbiRTX436.09G265200,1,1,1,1,1,0,1,1,1,1,1,1,1
SbiRTX436.10G004900,0,0,1,1,1,0,1,0,1,0,1,1,1
SbiRTX436.10G006700,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G010400,0,0,0,1,0,1,1,1,0,0,1,0,0
SbiRTX436.10G010500,0,0,0,1,1,1,1,1,0,0,0,0,0
SbiRTX436.10G011000,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G011200,0,0,1,1,1,0,0,1,1,1,1,1,1
SbiRTX436.10G012500,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G013500,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.10G013900,1,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.10G014600,0,0,0,0,0,0,1,0,1,1,1,1,1
SbiRTX436.10G015200,0,0,1,1,0,1,1,1,1,0,1,0,0
SbiRTX436.10G017000,0,0,0,0,0,0,0,0,1,0,0,0,0
SbiRTX436.10G017200,0,0,1,0,1,1,1,1,0,1,1,1,1
SbiRTX436.10G017500,1,1,1,0,0,0,1,0,0,1,1,1,1
SbiRTX436.10G018400,1,1,1,1,1,0,1,0,1,1,1,1,1
SbiRTX436.10G019700,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.10G021600,1,1,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.10G022600,0,0,0,0,0,1,0,0,0,0,0,0,0
SbiRTX436.10G024200,1,1,1,1,1,1,1,0,1,1,1,1,1
SbiRTX436.10G026800,0,0,1,1,0,1,1,1,0,1,1,1,1
SbiRTX436.10G029000,0,0,1,0,0,1,1,1,0,0,0,0,0
SbiRTX436.10G029900,1,1,1,1,0,1,1,1,1,0,1,1,1
SbiRTX436.10G034900,0,0,1,1,0,0,1,1,1,1,1,1,1
SbiRTX436.10G036600,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.10G037300,0,1,1,1,1,1,1,0,1,0,1,1,1
SbiRTX436.10G038400,1,1,0,0,1,0,1,0,0,0,0,0,0
SbiRTX436.10G043000,0,0,1,1,0,1,1,0,1,0,1,0,0
SbiRTX436.10G043400,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G044100,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G049000,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.10G050300,0,0,1,0,1,1,1,0,0,0,1,1,1
SbiRTX436.10G055500,0,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G057700,0,1,1,0,0,0,0,0,1,1,0,0,0
SbiRTX436.10G058000,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.10G058100,1,1,1,1,0,1,1,1,1,1,1,1,1
SbiRTX436.10G058800,0,0,1,1,0,0,0,1,0,1,1,1,1
SbiRTX436.10G059500,1,1,0,0,1,0,1,1,1,1,1,1,1
SbiRTX436.10G061400,1,1,0,0,0,0,1,1,1,1,1,1,1
SbiRTX436.10G061700,0,0,1,1,0,0,0,0,1,0,1,0,0
SbiRTX436.10G064400,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G064600,1,0,1,1,1,1,1,1,1,1,0,1,1
SbiRTX436.10G065200,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G067900,0,1,1,1,0,1,1,1,1,1,1,0,0
SbiRTX436.10G068800,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G069600,0,1,1,1,1,1,0,1,1,1,0,0,0
SbiRTX436.10G070800,0,0,0,0,1,0,0,0,0,0,1,1,1
SbiRTX436.10G073100,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G073700,1,1,1,0,1,1,1,0,0,0,1,0,0
SbiRTX436.10G076500,1,1,1,1,0,0,1,1,1,1,1,1,1
SbiRTX436.10G077900,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.10G078500,0,0,0,0,1,0,0,0,0,0,1,0,0
SbiRTX436.10G079100,0,0,0,0,0,1,1,1,0,0,0,0,0
SbiRTX436.10G079100_SbiRTX436.10G079200,0,1,0,0,0,0,0,0,0,1,0,0,0
SbiRTX436.10G079200,0,0,0,0,0,1,1,1,0,0,0,0,0
SbiRTX436.10G079700,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G080100,0,0,0,0,0,1,0,1,0,0,1,1,1
SbiRTX436.10G081000,1,1,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G081600,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.10G082400,1,0,1,0,0,1,0,0,0,0,1,0,0
SbiRTX436.10G083800,1,0,1,1,1,1,1,1,1,1,1,1,1
SbiRTX436.10G086100,1,1,0,1,0,1,0,1,1,1,0,1,1
SbiRTX436.10G087400,0,0,0,0,0,0,0,0,0,0,1,1,1
SbiRTX436.10G089600,1,1,1,1,1,0,1,0,1,1,1,0,0
SbiRTX436.10G090500,0,0,0,0,0,0,0,0,0,0,1,0,0
SbiRTX436.10G091000,0,0,0,0,1,0,1,0,0,0,1,0,0
SbiRTX436.10G093400,0,0,0,0,0,0,0,0,0,0,0,1,1
SbiRTX436.10G094700,0,0,1,0,0,0,1,0,1,1,1,1,1
SbiRTX436.10G097600,1,1,1,1,1,0,0,1,1,1,1,1,1
SbiRTX436.10G098200,1,1,1,1,0,0,0,0,1,0,0,0,0
SbiRTX436.10G100200,1,1,1,1,1,1,1,1,1,0,0,0,0
SbiRTX436.10G101500,1,1,1,1,1,1,0,0,1,0,0,0,0
SbiRTX436.10G101900,0,0,0,0,0,0,0,0,0,0,0,1,1
